180 	 50 
0.172147 	0.150886 	-0.051047 	-0.035333 	-0.351847 	0.065844 	-0.147318 	0.094835 	-0.024238 	-0.192664 	-0.091991 	-0.099328 	-0.294695 	-0.036331 	0.147856 	-0.059890 	-0.258161 	-0.123627 	0.142696 	-0.178433 	-0.157173 	-0.003958 	-0.021394 	0.093783 	-0.105662 	-0.250060 	-0.028442 	0.030893 	-0.248723 	-0.110460 	0.134785 	0.002175 	-0.162275 	0.096678 	0.054406 	0.013391 	-0.048372 	0.235034 	0.073777 	0.058853 	-0.131079 	0.078475 	-0.012658 	0.292440 	-0.017564 	-0.031326 	0.028004 	0.114667 	-0.218227 	-0.047917 	
-0.242020 	0.071005 	0.141436 	-0.119393 	-0.076697 	0.247655 	0.076839 	0.172276 	0.138373 	-0.080960 	0.060122 	0.071150 	-0.114062 	0.175439 	0.123934 	-0.198231 	0.268707 	0.087719 	-0.168258 	-0.201550 	0.331561 	-0.106528 	-0.148413 	0.092804 	-0.031955 	-0.084421 	-0.023873 	0.068494 	0.082560 	0.161444 	-0.016471 	-0.064075 	0.188098 	0.047777 	-0.132750 	-0.056133 	-0.102548 	-0.028890 	0.119302 	0.089675 	-0.044780 	0.192607 	0.105508 	0.124913 	0.011287 	0.092657 	0.316052 	-0.059519 	0.047636 	-0.206815 	
-0.198550 	-0.153334 	-0.030539 	-0.229604 	-0.108997 	-0.066318 	0.135248 	-0.127019 	0.214822 	-0.055087 	0.000974 	-0.243366 	-0.173646 	0.061667 	0.093363 	0.007645 	0.065317 	0.042583 	-0.087600 	-0.105359 	0.102585 	-0.137643 	-0.097341 	0.240799 	-0.166551 	-0.219001 	0.006388 	0.082330 	-0.097688 	0.191598 	0.286701 	0.085421 	-0.232673 	0.134522 	-0.168821 	0.199907 	0.096393 	0.072220 	-0.254576 	-0.109024 	-0.060827 	0.151411 	0.013921 	-0.077919 	-0.063908 	0.160579 	-0.038930 	-0.036618 	0.044757 	-0.204943 	
-0.315026 	0.114830 	0.073499 	0.026771 	0.058061 	-0.022400 	-0.113933 	0.143682 	-0.024819 	-0.098069 	0.043410 	0.006902 	-0.272609 	0.120452 	-0.008778 	-0.326529 	-0.024261 	-0.114819 	0.124417 	-0.154468 	0.054284 	-0.007061 	0.086988 	0.134357 	-0.062916 	0.061142 	0.027421 	-0.174770 	0.214875 	0.129606 	-0.003932 	-0.123435 	0.184167 	-0.107173 	-0.108500 	0.018756 	-0.006615 	-0.202604 	-0.316611 	-0.258880 	0.274361 	-0.065427 	0.048784 	0.009848 	-0.026542 	0.209253 	0.118767 	0.088144 	-0.143488 	-0.049591 	
-0.203585 	0.055451 	0.106801 	0.075115 	0.078408 	-0.133479 	-0.188351 	-0.130015 	-0.059583 	0.125792 	0.224726 	-0.050763 	0.017618 	-0.025233 	0.154224 	0.023837 	-0.190195 	-0.373929 	-0.029736 	-0.099000 	-0.160360 	0.201176 	-0.139600 	-0.132017 	0.108838 	-0.304222 	0.151281 	-0.167606 	0.147046 	0.066922 	-0.265685 	-0.024123 	-0.168134 	-0.040779 	0.075379 	-0.038551 	0.114025 	-0.008551 	-0.104230 	-0.068528 	0.189441 	-0.078320 	0.185567 	0.087382 	0.004717 	0.101895 	0.041339 	0.204745 	0.041132 	-0.127855 	
-0.029191 	0.196873 	-0.178354 	-0.021424 	0.007940 	0.285003 	0.200546 	0.132404 	-0.196380 	-0.264419 	-0.038784 	0.159853 	-0.206285 	0.035704 	0.052252 	-0.176646 	-0.133338 	0.282843 	0.126606 	-0.013446 	0.076490 	-0.016977 	0.016915 	0.179127 	-0.071590 	0.011757 	-0.279741 	-0.012121 	-0.133997 	0.070351 	-0.062045 	0.050624 	-0.193382 	-0.018797 	0.024748 	-0.102948 	-0.079865 	0.005831 	0.053502 	0.108848 	-0.003952 	0.018608 	-0.139289 	0.098429 	-0.221195 	0.135501 	0.279165 	0.137968 	0.029486 	0.213623 	
-0.187272 	-0.111307 	-0.028456 	0.281812 	-0.063701 	-0.191202 	0.066586 	-0.173117 	-0.072166 	0.201681 	-0.254882 	-0.052677 	-0.051814 	-0.011489 	0.183716 	-0.013109 	-0.059586 	0.056835 	-0.063137 	-0.225537 	-0.091936 	0.279854 	-0.000092 	-0.059907 	-0.053575 	-0.001473 	-0.046521 	-0.071131 	0.043123 	-0.181569 	0.063613 	0.063130 	-0.171135 	0.037568 	-0.176882 	-0.005926 	-0.219233 	0.114375 	0.016025 	0.193944 	-0.079106 	0.061989 	-0.129857 	-0.280685 	0.157537 	0.253342 	-0.077632 	0.182342 	-0.101437 	0.191397 	
-0.139949 	-0.034395 	0.167247 	-0.154969 	-0.100708 	-0.003686 	-0.183353 	-0.233507 	0.017301 	0.056177 	0.098845 	-0.199091 	0.024665 	-0.236203 	-0.059493 	0.045611 	-0.106810 	-0.149960 	0.113291 	0.239825 	-0.151038 	-0.024350 	-0.156361 	-0.169040 	-0.175220 	-0.188490 	-0.143490 	-0.180876 	-0.069676 	-0.091388 	-0.069309 	-0.033973 	-0.068440 	-0.155617 	0.034507 	0.149402 	0.237669 	0.016025 	-0.228999 	-0.065935 	0.168584 	-0.096652 	0.168232 	0.001511 	-0.251056 	-0.134532 	0.122449 	-0.013680 	-0.010070 	0.257419 	
0.265143 	0.238090 	-0.014772 	0.043303 	0.013657 	-0.208783 	0.049684 	0.054527 	-0.220517 	0.310978 	-0.068864 	-0.070726 	-0.107133 	-0.168201 	0.162624 	0.159192 	-0.137485 	-0.178339 	-0.034905 	-0.087014 	-0.092375 	-0.041460 	-0.021049 	0.011087 	0.088805 	-0.075692 	0.051709 	0.148290 	-0.087739 	-0.094360 	-0.205042 	-0.055000 	-0.088158 	0.052540 	-0.053086 	-0.230925 	-0.250998 	0.006612 	-0.069453 	0.171515 	0.154906 	0.050005 	-0.231068 	0.007946 	0.094816 	0.093044 	-0.291630 	-0.099757 	-0.185620 	0.117411 	
0.030349 	0.081345 	0.014121 	-0.111710 	-0.201301 	0.092264 	-0.213665 	0.011302 	0.162096 	-0.122584 	-0.130591 	0.204712 	0.081097 	-0.236361 	0.154571 	0.148722 	0.086247 	-0.028047 	-0.155067 	-0.033460 	-0.167390 	0.133320 	-0.305945 	-0.004068 	-0.047266 	-0.178365 	-0.140531 	-0.122411 	-0.021569 	-0.190625 	0.003421 	-0.154048 	0.015124 	0.032124 	-0.129223 	0.260410 	-0.001935 	-0.074579 	0.099548 	0.193472 	0.223808 	-0.021023 	0.204654 	-0.038010 	0.189598 	0.139230 	-0.210701 	0.039573 	-0.126217 	0.156066 	
